date,state,pct_chng_feb_1
2022-10-04,ak,62.1
2022-10-05,ak,61.99
2022-10-06,ak,61.85
2022-10-07,ak,61.78
2022-10-08,ak,61.87
2022-10-09,ak,62.09
2022-10-10,ak,62.26
2022-10-11,ak,62.32
2022-10-12,ak,62.52
2022-10-13,ak,62.95
2022-10-14,ak,63.29
2022-10-15,ak,63.4
2022-10-16,ak,63.64
2022-10-17,ak,63.86
2022-10-18,ak,64.21
2022-10-19,ak,63.99
2022-10-20,ak,63.97
2022-10-21,ak,64.18
2022-10-22,ak,64.46
2022-10-23,ak,64.77
2022-10-24,ak,65.18
2022-10-25,ak,65.25
2022-10-26,ak,65.61
2022-10-27,ak,65.67
2022-10-28,ak,65.45
2022-10-29,ak,65.31
2022-10-30,ak,65.11
2022-10-31,ak,64.9
2022-11-01,ak,64.81
2022-11-02,ak,65.02
2022-11-03,ak,65.16
2022-11-04,ak,65.44
2022-11-05,ak,65.65
2022-11-06,ak,65.83
2022-11-07,ak,65.88
2022-11-08,ak,66.12
2022-11-09,ak,66.41
2022-11-10,ak,66.72
2022-11-11,ak,67.25
2022-11-12,ak,67.93
2022-11-13,ak,68.73
2022-11-14,ak,69.58
2022-11-15,ak,70.4
2022-11-16,ak,71.03
2022-11-17,ak,71.74
2022-11-18,ak,72.22
2022-11-19,ak,72.53
2022-11-20,ak,72.81
2022-11-21,ak,73.24
2022-11-22,ak,73.4
2022-11-23,ak,73.56
2022-11-24,ak,73.62
2022-11-25,ak,73.57
2020-02-01,al,0
2020-02-02,al,0.05
2020-02-03,al,0.1
2020-02-04,al,0.27
2020-02-05,al,0.53
2020-02-06,al,0.69
2020-02-07,al,0.59
2020-02-08,al,0.47
2020-02-09,al,0.4
2020-02-10,al,0.37
2020-02-11,al,0.27
2020-02-12,al,0.1
2020-02-13,al,0.05
2020-02-14,al,-0.06
2020-02-15,al,-0.46
2020-02-16,al,-0.86
2020-02-17,al,-1.32
2020-02-18,al,-1.76
2020-02-19,al,-2.26
2020-02-20,al,-2.77
2020-02-21,al,-3.18
2020-02-22,al,-3.44
2020-02-23,al,-3.67
2020-02-24,al,-3.89
2020-02-25,al,-4.06
2020-02-26,al,-4.22
2020-02-27,al,-4.34
2020-02-28,al,-4.44
2020-02-29,al,-4.39
2020-03-01,al,-4.44
2020-03-02,al,-4.43
2020-03-03,al,-4.57
2020-03-04,al,-4.71
2020-03-05,al,-4.84
2020-03-06,al,-5.07
2020-03-07,al,-5.23
2020-03-08,al,-5.33
2020-03-09,al,-5.53
2020-03-10,al,-5.55
2020-03-11,al,-5.55
2020-03-12,al,-5.62
2020-03-13,al,-5.72
2020-03-14,al,-5.85
2020-03-15,al,-6.11
2020-03-16,al,-6.2
2020-03-17,al,-6.58
2020-03-18,al,-7.02
2020-03-19,al,-7.46
2020-03-20,al,-7.98
2020-03-21,al,-8.78
2020-03-22,al,-9.41
2020-03-23,al,-10.24
2020-03-24,al,-10.97
2020-03-25,al,-11.84
2020-03-26,al,-12.81
2020-03-27,al,-13.95
2020-03-28,al,-14.86
2020-03-29,al,-15.92
2020-03-30,al,-16.86
2020-03-31,al,-17.87
2020-04-01,al,-18.87
2020-04-02,al,-19.97
2020-04-03,al,-20.74
2020-04-04,al,-21.85
2020-04-05,al,-23.01
2020-04-06,al,-24.07
2020-04-07,al,-25.32
2020-04-08,al,-26.25
2020-04-09,al,-27.19
2020-04-10,al,-28.28
2020-04-11,al,-29.05
2020-04-12,al,-29.74
2020-04-13,al,-30.56
2020-04-14,al,-31.19
2020-04-15,al,-31.97
2020-04-16,al,-32.5
2020-04-17,al,-32.89
2020-04-18,al,-33.07
2020-04-19,al,-33.31
2020-04-20,al,-33.35
2020-04-21,al,-33.24
2020-04-22,al,-33.15
2020-04-23,al,-33.12
2020-04-24,al,-33.15
2020-04-25,al,-33.26
2020-04-26,al,-33.33
2020-04-27,al,-33.52
2020-04-28,al,-33.72
2020-04-29,al,-33.86
2020-04-30,al,-33.83
2020-05-01,al,-33.71
2020-05-02,al,-33.67
2020-05-03,al,-33.66
2020-05-04,al,-33.62
2020-05-05,al,-33.51
2020-05-06,al,-33.35
2020-05-07,al,-33.26
2020-05-08,al,-33.07
2020-05-09,al,-32.71
2020-05-10,al,-32.31
2020-05-11,al,-31.94
2020-05-12,al,-31.62
2020-05-13,al,-31.66
2020-05-14,al,-31.37
2020-05-15,al,-30.96
2020-05-16,al,-30.88
2020-05-17,al,-30.64
2020-05-18,al,-30.41
2020-05-19,al,-30.18
2020-05-20,al,-29.64
2020-05-21,al,-29.42
2020-05-22,al,-29.35
2020-05-23,al,-29.05
2020-05-24,al,-28.98
2020-05-25,al,-28.87
2020-05-26,al,-28.8
2020-05-27,al,-28.69
2020-05-28,al,-28.63
2020-05-29,al,-28.5
2020-05-30,al,-28.24
2020-05-31,al,-28.01
2020-06-01,al,-27.78
2020-06-02,al,-27.47
2020-06-03,al,-27.1
2020-06-04,al,-26.57
2020-06-05,al,-26.1
2020-06-06,al,-25.64
2020-06-07,al,-25.13
2020-06-08,al,-24.66
2020-06-09,al,-24.2
2020-06-10,al,-23.83
2020-06-11,al,-23.53
2020-06-12,al,-23.32
2020-06-13,al,-23.13
2020-06-14,al,-22.84
2020-06-15,al,-22.53
2020-06-16,al,-22.2
2020-06-17,al,-21.86
2020-06-18,al,-21.49
2020-06-19,al,-21.01
2020-06-20,al,-20.36
2020-06-21,al,-19.75
2020-06-22,al,-19.13
2020-06-23,al,-18.91
2020-06-24,al,-18.66
2020-06-25,al,-18.43
2020-06-26,al,-18.19
2020-06-27,al,-18.17
2020-06-28,al,-18.13
2020-06-29,al,-18.05
2020-06-30,al,-17.52
2020-07-01,al,-16.95
2020-07-02,al,-16.39
2020-07-03,al,-15.95
2020-07-04,al,-15.48
2020-07-05,al,-15.11
2020-07-06,al,-14.72
2020-07-07,al,-14.46
2020-07-08,al,-14.19
2020-07-09,al,-13.84
2020-07-10,al,-13.47
2020-07-11,al,-13.08
2020-07-12,al,-12.67
2020-07-13,al,-12.33
2020-07-14,al,-11.91
2020-07-15,al,-11.59
2020-07-16,al,-11.4
2020-07-17,al,-11.21
2020-07-18,al,-11.24
2020-07-19,al,-11.16
2020-07-20,al,-11.06
2020-07-21,al,-11.02
2020-07-22,al,-10.93
2020-07-23,al,-10.78
2020-07-24,al,-10.41
2020-07-25,al,-9.83
2020-07-26,al,-9.25
2020-07-27,al,-8.8
2020-07-28,al,-8.33
2020-07-29,al,-7.9
2020-07-30,al,-7.43
2020-07-31,al,-7.28
2020-08-01,al,-7.06
2020-08-02,al,-6.88
2020-08-03,al,-6.59
2020-08-04,al,-6.38
2020-08-05,al,-6.19
2020-08-06,al,-6.21
2020-08-07,al,-6.1
2020-08-08,al,-6.23
2020-08-09,al,-6.46
2020-08-10,al,-6.67
2020-08-11,al,-6.8
2020-08-12,al,-7.08
2020-08-13,al,-7.28
2020-08-14,al,-7.47
2020-08-15,al,-7.66
2020-08-16,al,-7.71
2020-08-17,al,-7.8
2020-08-18,al,-7.95
2020-08-19,al,-7.84
2020-08-20,al,-7.67
2020-08-21,al,-7.63
2020-08-22,al,-7.41
2020-08-23,al,-7.32
2020-08-24,al,-7.17
2020-08-25,al,-6.95
2020-08-26,al,-6.78
2020-08-27,al,-6.72
2020-08-28,al,-6.53
2020-08-29,al,-6.3
2020-08-30,al,-6.08
2020-08-31,al,-5.9
2020-09-01,al,-5.7
2020-09-02,al,-5.71
2020-09-03,al,-5.59
2020-09-04,al,-5.54
2020-09-05,al,-5.61
2020-09-06,al,-5.61
2020-09-07,al,-5.68
2020-09-08,al,-5.8
2020-09-09,al,-5.71
2020-09-10,al,-5.55
2020-09-11,al,-5.4
2020-09-12,al,-5.16
2020-09-13,al,-5.02
2020-09-14,al,-4.84
2020-09-15,al,-4.53
2020-09-16,al,-4.26
2020-09-17,al,-4.02
2020-09-18,al,-3.88
2020-09-19,al,-3.8
2020-09-20,al,-3.66
2020-09-21,al,-3.5
2020-09-22,al,-3.35
2020-09-23,al,-3.23
2020-09-24,al,-3.1
2020-09-25,al,-2.84
2020-09-26,al,-2.61
2020-09-27,al,-2.36
2020-09-28,al,-2.04
2020-09-29,al,-1.74
2020-09-30,al,-1.5
2020-10-01,al,-1.37
2020-10-02,al,-1.3
2020-10-03,al,-1.22
2020-10-04,al,-1.24
2020-10-05,al,-1.31
2020-10-06,al,-1.5
2020-10-07,al,-1.65
2020-10-08,al,-1.57
2020-10-09,al,-1.52
2020-10-10,al,-1.38
2020-10-11,al,-1.17
2020-10-12,al,-0.95
2020-10-13,al,-0.71
2020-10-14,al,-0.37
2020-10-15,al,-0.21
2020-10-16,al,-0.09
2020-10-17,al,-0.21
2020-10-18,al,-0.18
2020-10-19,al,-0.21
2020-10-20,al,-0.16
2020-10-21,al,-0.21
2020-10-22,al,-0.27
2020-10-23,al,-0.36
2020-10-24,al,-0.23
2020-10-25,al,-0.28
2020-10-26,al,-0.24
2020-10-27,al,-0.24
2020-10-28,al,-0.15
2020-10-29,al,-0.01
2020-10-30,al,0.14
2020-10-31,al,0.18
2020-11-01,al,0.21
2020-11-02,al,0.27
2020-11-03,al,0.26
2020-11-04,al,0.37
2020-11-05,al,0.41
2020-11-06,al,0.56
2020-11-07,al,0.76
2020-11-08,al,1
2020-11-09,al,1.17
2020-11-10,al,1.47
2020-11-11,al,1.68
2020-11-12,al,1.83
2020-11-13,al,1.91
2020-11-14,al,1.71
2020-11-15,al,1.66
2020-11-16,al,1.59
2020-11-17,al,1.43
2020-11-18,al,1.36
2020-11-19,al,1.36
2020-11-20,al,1.53
2020-11-21,al,2.16
2020-11-22,al,2.68
2020-11-23,al,3.22
2020-11-24,al,3.8
2020-11-25,al,4.16
2020-11-26,al,4.63
2020-11-27,al,4.84
2020-11-28,al,4.83
2020-11-29,al,4.76
2020-11-30,al,4.69
2020-12-01,al,4.47
2020-12-02,al,4.38
2020-12-03,al,4.21
2020-12-04,al,4.06
2020-12-05,al,4.02
2020-12-06,al,3.89
2020-12-07,al,3.83
2020-12-08,al,3.88
2020-12-09,al,3.73
2020-12-10,al,3.82
2020-12-11,al,4.21
2020-12-12,al,4.63
2020-12-13,al,5.29
2020-12-14,al,5.92
2020-12-15,al,6.56
2020-12-16,al,7.4
2020-12-17,al,7.83
2020-12-18,al,8.09
2020-12-19,al,8.27
2020-12-20,al,8.37
2020-12-21,al,8.31
2020-12-22,al,8.28
2020-12-23,al,8.2
2020-12-24,al,8.22
2020-12-25,al,8.13
2020-12-26,al,8.1
2020-12-27,al,8.01
2020-12-28,al,8.05
2020-12-29,al,8.08
2020-12-30,al,8.26
2020-12-31,al,8.39
2021-01-01,al,8.5
2021-01-02,al,8.46
2021-01-03,al,8.43
2021-01-04,al,8.59
2021-01-05,al,8.7
2021-01-06,al,8.93
2021-01-07,al,9.25
2021-01-08,al,10.04
2021-01-09,al,10.8
2021-01-10,al,11.65
2021-01-11,al,12.32
2021-01-12,al,12.78
2021-01-13,al,12.96
2021-01-14,al,13.28
2021-01-15,al,13.21
2021-01-16,al,13.19
2021-01-17,al,13.06
2021-01-18,al,12.88
2021-01-19,al,12.99
2021-01-20,al,13.3
2021-01-21,al,13.49
2021-01-22,al,13.7
2021-01-23,al,13.67
2021-01-24,al,13.88
2021-01-25,al,14.11
2021-01-26,al,14.16
2021-01-27,al,13.98
2021-01-28,al,13.88
2021-01-29,al,13.66
2021-01-30,al,13.81
2021-01-31,al,13.84
2021-02-01,al,13.87
2021-02-02,al,13.96
2021-02-03,al,14.08
2021-02-04,al,14.1
2021-02-05,al,14.49
2021-02-06,al,14.57
2021-02-07,al,14.7
2021-02-08,al,14.78
2021-02-09,al,14.97
2021-02-10,al,15.17
2021-02-11,al,15.41
2021-02-12,al,15.46
2021-02-13,al,15.7
2021-02-14,al,15.89
2021-02-15,al,16.09
2021-02-16,al,16.21
2021-02-17,al,16.25
2021-02-18,al,16.28
2021-02-19,al,16.21
2021-02-20,al,15.75
2021-02-21,al,15.37
2021-02-22,al,15.05
2021-02-23,al,14.71
2021-02-24,al,14.44
2021-02-25,al,14.06
2021-02-26,al,13.76
2021-02-27,al,13.81
2021-02-28,al,13.77
2021-03-01,al,13.55
2021-03-02,al,13.33
2021-03-03,al,13.19
2021-03-04,al,13.34
2021-03-05,al,13.47
2021-03-06,al,13.52
2021-03-07,al,13.6
2021-03-08,al,13.93
2021-03-09,al,14.35
2021-03-10,al,14.61
2021-03-11,al,14.82
2021-03-12,al,15.08
2021-03-13,al,15.5
2021-03-14,al,15.78
2021-03-15,al,16.05
2021-03-16,al,16.3
2021-03-17,al,16.68
2021-03-18,al,17.05
2021-03-19,al,17.44
2021-03-20,al,18.03
2021-03-21,al,18.79
2021-03-22,al,19.48
2021-03-23,al,20.38
2021-03-24,al,21.17
2021-03-25,al,21.71
2021-03-26,al,22.14
2021-03-27,al,22.41
2021-03-28,al,22.49
2021-03-29,al,22.64
2021-03-30,al,22.67
2021-03-31,al,22.83
2021-04-01,al,23
2021-04-02,al,23.24
2021-04-03,al,23.47
2021-04-04,al,23.79
2021-04-05,al,24.05
2021-04-06,al,24.18
2021-04-07,al,24.09
2021-04-08,al,24.06
2021-04-09,al,24.1
2021-04-10,al,23.99
2021-04-11,al,23.79
2021-04-12,al,23.68
2021-04-13,al,23.6
2021-04-14,al,23.73
2021-04-15,al,23.95
2021-04-16,al,24.09
2021-04-17,al,24.41
2021-04-18,al,24.8
2021-04-19,al,25.13
2021-04-20,al,25.46
2021-04-21,al,25.81
2021-04-22,al,26.17
2021-04-23,al,26.5
2021-04-24,al,26.78
2021-04-25,al,26.98
2021-04-26,al,27.16
2021-04-27,al,27.3
2021-04-28,al,27.4
2021-04-29,al,27.49
2021-04-30,al,27.64
2021-05-01,al,27.46
2021-05-02,al,27.28
2021-05-03,al,27.18
2021-05-04,al,27.14
2021-05-05,al,27.09
2021-05-06,al,27.07
2021-05-07,al,26.4
2021-05-08,al,26.48
2021-05-09,al,26.73
2021-05-10,al,26.89
2021-05-11,al,26.98
2021-05-12,al,27.13
2021-05-13,al,27.29
2021-05-14,al,27.93
2021-05-15,al,28.04
2021-05-16,al,27.97
2021-05-17,al,27.81
2021-05-18,al,27.63
2021-05-19,al,27.34
2021-05-20,al,26.94
2021-05-21,al,26.56
2021-05-22,al,26.14
2021-05-23,al,26.03
2021-05-24,al,25.83
2021-05-25,al,25.97
2021-05-26,al,26.15
2021-05-27,al,26.45
2021-05-28,al,26.92
2021-05-29,al,27.43
2021-05-30,al,27.71
2021-05-31,al,28.22
2021-06-01,al,28.24
2021-06-02,al,28.06
2021-06-03,al,27.97
2021-06-04,al,27.92
2021-06-05,al,27.94
2021-06-06,al,28
2021-06-07,al,27.89
2021-06-08,al,28.04
2021-06-09,al,28.43
2021-06-10,al,28.6
2021-06-11,al,28.64
2021-06-12,al,28.69
2021-06-13,al,28.71
2021-06-14,al,28.95
2021-06-15,al,29.1
2021-06-16,al,29.24
2021-06-17,al,29.31
2021-06-18,al,29.43
2021-06-19,al,29.73
2021-06-20,al,29.91
2021-06-21,al,30.1
2021-06-22,al,30.2
2021-06-23,al,30.41
2021-06-24,al,30.72
2021-06-25,al,31.01
2021-06-26,al,31.36
2021-06-27,al,31.74
2021-06-28,al,32.16
2021-06-29,al,32.69
2021-06-30,al,33.08
2021-07-01,al,33.47
2021-07-02,al,33.91
2021-07-03,al,34.19
2021-07-04,al,34.57
2021-07-05,al,34.77
2021-07-06,al,34.96
2021-07-07,al,35.12
2021-07-08,al,35.25
2021-07-09,al,35.31
2021-07-10,al,35.24
2021-07-11,al,35.16
2021-07-12,al,35.11
2021-07-13,al,35.12
2021-07-14,al,35.24
2021-07-15,al,35.42
2021-07-16,al,35.5
2021-07-17,al,35.66
2021-07-18,al,35.76
2021-07-19,al,35.89
2021-07-20,al,35.9
2021-07-21,al,35.64
2021-07-22,al,35.26
2021-07-23,al,34.98
2021-07-24,al,34.62
2021-07-25,al,34.3
2021-07-26,al,33.94
2021-07-27,al,33.71
2021-07-28,al,33.72
2021-07-29,al,33.83
2021-07-30,al,33.81
2021-07-31,al,34.05
2021-08-01,al,34.18
2021-08-02,al,34.3
2021-08-03,al,34.24
2021-08-04,al,34.23
2021-08-05,al,34.36
2021-08-06,al,34.72
2021-08-07,al,34.78
2021-08-08,al,35.01
2021-08-09,al,35.33
2021-08-10,al,35.67
2021-08-11,al,35.91
2021-08-12,al,36.13
2021-08-13,al,36.25
2021-08-14,al,36.39
2021-08-15,al,36.5
2021-08-16,al,36.54
2021-08-17,al,36.62
2021-08-18,al,36.74
2021-08-19,al,36.86
2021-08-20,al,36.96
2021-08-21,al,37.09
2021-08-22,al,37.25
2021-08-23,al,37.44
2021-08-24,al,37.65
2021-08-25,al,37.87
2021-08-26,al,38.02
2021-08-27,al,38.08
2021-08-28,al,38.33
2021-08-29,al,38.53
2021-08-30,al,38.73
2021-08-31,al,38.86
2021-09-01,al,38.9
2021-09-02,al,38.89
2021-09-03,al,39
2021-09-04,al,39.02
2021-09-05,al,39.11
2021-09-06,al,39.23
2021-09-07,al,39.09
2021-09-08,al,39.33
2021-09-09,al,39.6
2021-09-10,al,39.56
2021-09-11,al,39.49
2021-09-12,al,39.32
2021-09-13,al,39.21
2021-09-14,al,39.74
2021-09-15,al,40.07
2021-09-16,al,40.26
2021-09-17,al,40.69
2021-09-18,al,41.08
2021-09-19,al,41.53
2021-09-20,al,41.95
2021-09-21,al,42.08
2021-09-22,al,42.19
2021-09-23,al,42.42
2021-09-24,al,42.67
2021-09-25,al,42.85
2021-09-26,al,43.13
2021-09-27,al,43.25
2021-09-28,al,43.42
2021-09-29,al,43.38
2021-09-30,al,43.66
2021-10-01,al,44.05
2021-10-02,al,44.59
2021-10-03,al,44.96
2021-10-04,al,45.43
2021-10-05,al,45.81
2021-10-06,al,46.35
2021-10-07,al,46.39
2021-10-08,al,46.51
2021-10-09,al,46.78
2021-10-10,al,46.91
2021-10-11,al,47.19
2021-10-12,al,47.23
2021-10-13,al,47.28
2021-10-14,al,47.61
2021-10-15,al,47.85
2021-10-16,al,47.76
2021-10-17,al,47.97
2021-10-18,al,47.98
2021-10-19,al,48.29
2021-10-20,al,48.39
2021-10-21,al,48.59
2021-10-22,al,48.8
2021-10-23,al,49.13
2021-10-24,al,49.34
2021-10-25,al,49.68
2021-10-26,al,49.96
2021-10-27,al,50.44
2021-10-28,al,50.68
2021-10-29,al,50.7
2021-10-30,al,50.99
2021-10-31,al,51.26
2021-11-01,al,51.58
2021-11-02,al,51.9
2021-11-03,al,52.14
2021-11-04,al,52.42
2021-11-05,al,52.92
2021-11-06,al,52.94
2021-11-07,al,53.16
2021-11-08,al,53.31
2021-11-09,al,53.44
2021-11-10,al,53.54
2021-11-11,al,53.78
2021-11-12,al,53.91
2021-11-13,al,54.13
2021-11-14,al,54.24
2021-11-15,al,54.39
2021-11-16,al,54.64
2021-11-17,al,55.03
2021-11-18,al,55.28
2021-11-19,al,55.71
2021-11-20,al,56.07
2021-11-21,al,56.55
2021-11-22,al,56.99
2021-11-23,al,57.24
2021-11-24,al,57.56
2021-11-25,al,57.75
2021-11-26,al,57.81
2021-11-27,al,57.91
2021-11-28,al,57.91
2021-11-29,al,57.84
2021-11-30,al,57.84
2021-12-01,al,57.53
2021-12-02,al,57.43
2021-12-03,al,57.16
2021-12-04,al,57.3
2021-12-05,al,57.27
2021-12-06,al,57.34
2021-12-07,al,57.43
2021-12-08,al,57.6
2021-12-09,al,57.8
2021-12-10,al,58.13
2021-12-11,al,58.2
2021-12-12,al,58.57
2021-12-13,al,58.9
2021-12-14,al,59.33
2021-12-15,al,59.59
2021-12-16,al,59.65
2021-12-17,al,59.98
2021-12-18,al,60.21
2021-12-19,al,60.26
2021-12-20,al,60.29
2021-12-21,al,60.04
2021-12-22,al,59.79
2021-12-23,al,59.66
2021-12-24,al,59.3
2021-12-25,al,58.99
2021-12-26,al,58.72
2021-12-27,al,58.51
2021-12-28,al,58.56
2021-12-29,al,58.73
2021-12-30,al,58.96
2021-12-31,al,59.15
2022-01-01,al,59.44
2022-01-02,al,59.38
2022-01-03,al,59.26
2022-01-04,al,59.3
2022-01-05,al,59.31
2022-01-06,al,59.21
2022-01-07,al,59.15
2022-01-08,al,58.99
2022-01-09,al,59.19
2022-01-10,al,59.29
2022-01-11,al,59.29
2022-01-12,al,59.38
2022-01-13,al,59.48
2022-01-14,al,59
2022-01-15,al,59.06
2022-01-16,al,59.03
2022-01-17,al,59.04
2022-01-18,al,59.1
2022-01-19,al,59.18
2022-01-20,al,59.28
2022-01-21,al,60
2022-01-22,al,60.1
2022-01-23,al,60.39
2022-01-24,al,60.73
2022-01-25,al,60.91
2022-01-26,al,61.12
2022-01-27,al,61.18
2022-01-28,al,61.1
2022-01-29,al,61.27
2022-01-30,al,61.33
2022-01-31,al,61.21
2022-02-01,al,61
2022-02-02,al,60.84
2022-02-03,al,60.87
2022-02-04,al,61.06
2022-02-05,al,60.91
2022-02-06,al,60.87
2022-02-07,al,60.92
2022-02-08,al,61.07
2022-02-09,al,61.23
2022-02-10,al,61.31
2022-02-11,al,61.2
2022-02-12,al,61.23
2022-02-13,al,61.14
2022-02-14,al,61.03
2022-02-15,al,60.83
2022-02-16,al,60.69
2022-02-17,al,60.27
2022-02-18,al,60.12
2022-02-19,al,59.77
2022-02-20,al,59.46
2022-02-21,al,59.21
2022-02-22,al,58.94
2022-02-23,al,58.51
2022-02-24,al,58.41
2022-02-25,al,58.07
2022-02-26,al,58
2022-02-27,al,57.82
2022-02-28,al,57.61
2022-03-01,al,57.38
2022-03-02,al,57.03
2022-03-03,al,56.64
2022-03-04,al,56.17
2022-03-05,al,55.93
2022-03-06,al,55.71
2022-03-07,al,55.5
2022-03-08,al,55.43
2022-03-09,al,55.62
2022-03-10,al,55.32
2022-03-11,al,55.48
2022-03-12,al,55.4
2022-03-13,al,55.3
2022-03-14,al,55.19
2022-03-15,al,55.03
2022-03-16,al,54.8
2022-03-17,al,55.06
2022-03-18,al,54.98
2022-03-19,al,54.95
2022-03-20,al,54.98
2022-03-21,al,55.04
2022-03-22,al,55.21
2022-03-23,al,55.08
2022-03-24,al,55.27
2022-03-25,al,55.59
2022-03-26,al,55.75
2022-03-27,al,55.86
2022-03-28,al,55.85
2022-03-29,al,55.75
2022-03-30,al,56.02
2022-03-31,al,55.81
2022-04-01,al,55.19
2022-04-02,al,54.74
2022-04-03,al,54.25
2022-04-04,al,53.8
2022-04-05,al,53.39
2022-04-06,al,52.74
2022-04-07,al,52.31
2022-04-08,al,52.08
2022-04-09,al,51.61
2022-04-10,al,51.1
2022-04-11,al,50.56
2022-04-12,al,50.09
2022-04-13,al,49.81
2022-04-14,al,49.72
2022-04-15,al,49.83
2022-04-16,al,50.22
2022-04-17,al,50.63
2022-04-18,al,51.14
2022-04-19,al,51.68
2022-04-20,al,52.22
2022-04-21,al,52.81
2022-04-22,al,53.25
2022-04-23,al,53.52
2022-04-24,al,53.89
2022-04-25,al,54.24
2022-04-26,al,54.5
2022-04-27,al,54.48
2022-04-28,al,54.23
2022-04-29,al,54.1
2022-04-30,al,54.04
2022-05-01,al,54.49
2022-05-02,al,54.23
2022-05-03,al,53.86
2022-05-04,al,53.74
2022-05-05,al,53.52
2022-05-06,al,53.23
2022-05-07,al,52.91
2022-05-08,al,52.14
2022-05-09,al,52.16
2022-05-10,al,52.24
2022-05-11,al,52.28
2022-05-12,al,52.43
2022-05-13,al,52.54
2022-05-14,al,52.83
2022-05-15,al,52.92
2022-05-16,al,52.97
2022-05-17,al,52.93
2022-05-18,al,53
2022-05-19,al,52.89
2022-05-20,al,52.82
2022-05-21,al,52.52
2022-05-22,al,52.43
2022-05-23,al,52.33
2022-05-24,al,52.33
2022-05-25,al,52.2
2022-05-26,al,52.1
2022-05-27,al,52.01
2022-05-28,al,52.12
2022-05-29,al,52.11
2022-05-30,al,52.12
2022-05-31,al,52.08
2022-06-01,al,51.95
2022-06-02,al,51.91
2022-06-03,al,51.85
2022-06-04,al,51.77
2022-06-05,al,51.59
2022-06-06,al,51.48
2022-06-07,al,51.28
2022-06-08,al,51.23
2022-06-09,al,51.15
2022-06-10,al,50.97
2022-06-11,al,50.88
2022-06-12,al,50.7
2022-06-13,al,50.47
2022-06-14,al,50.43
2022-06-15,al,50.18
2022-06-16,al,50.03
2022-06-17,al,49.99
2022-06-18,al,49.87
2022-06-19,al,49.96
2022-06-20,al,50.01
2022-06-21,al,50.02
2022-06-22,al,50.24
2022-06-23,al,50.33
2022-06-24,al,50.34
2022-06-25,al,50.18
2022-06-26,al,50.2
2022-06-27,al,50.24
2022-06-28,al,50.43
2022-06-29,al,50.65
2022-06-30,al,50.94
2022-07-01,al,51.39
2022-07-02,al,52.25
2022-07-03,al,52.83
2022-07-04,al,53.35
2022-07-05,al,53.79
2022-07-06,al,54.19
2022-07-07,al,54.48
2022-07-08,al,54.71
2022-07-09,al,54.52
2022-07-10,al,54.46
2022-07-11,al,54.41
2022-07-12,al,54.3
2022-07-13,al,54.15
2022-07-14,al,54.06
2022-07-15,al,53.97
2022-07-16,al,53.94
2022-07-17,al,53.89
2022-07-18,al,53.75
2022-07-19,al,53.63
2022-07-20,al,53.39
2022-07-21,al,52.98
2022-07-22,al,52.77
2022-07-23,al,52.52
2022-07-24,al,52.33
2022-07-25,al,52.28
2022-07-26,al,52.25
2022-07-27,al,52.37
2022-07-28,al,52.66
2022-07-29,al,52.7
2022-07-30,al,52.97
2022-07-31,al,53.01
2022-08-01,al,52.97
2022-08-02,al,52.79
2022-08-03,al,52.54
2022-08-04,al,52.27
2022-08-05,al,52.21
2022-08-06,al,51.98
2022-08-07,al,51.87
2022-08-08,al,51.81
2022-08-09,al,51.87
2022-08-10,al,52.01
2022-08-11,al,52.07
2022-08-12,al,52.04
2022-08-13,al,51.84
2022-08-14,al,51.78
2022-08-15,al,51.7
2022-08-16,al,51.45
2022-08-17,al,51.11
2022-08-18,al,50.72
2022-08-19,al,50.4
2022-08-20,al,50.37
2022-08-21,al,50.09
2022-08-22,al,49.91
2022-08-23,al,49.92
2022-08-24,al,50.02
2022-08-25,al,50.33
2022-08-26,al,50.62
2022-08-27,al,50.8
2022-08-28,al,51.05
2022-08-29,al,51.2
2022-08-30,al,51.33
2022-08-31,al,51.43
2022-09-01,al,51.32
2022-09-02,al,51.06
2022-09-03,al,50.84
2022-09-04,al,50.79
2022-09-05,al,50.74
2022-09-06,al,50.64
2022-09-07,al,50.56
2022-09-08,al,50.59
2022-09-09,al,50.67
2022-09-10,al,50.83
2022-09-11,al,50.77
2022-09-12,al,50.77
2022-09-13,al,50.95
2022-09-14,al,50.94
2022-09-15,al,50.94
2022-09-16,al,50.93
2022-09-17,al,50.84
2022-09-18,al,50.81
2022-09-19,al,50.63
2022-09-20,al,50.37
2022-09-21,al,50.33
2022-09-22,al,50.27
2022-09-23,al,50.32
2022-09-24,al,50.39
2022-09-25,al,50.52
2022-09-26,al,50.75
2022-09-27,al,51.01
2022-09-28,al,51.24
2022-09-29,al,51.4
2022-09-30,al,51.61
2022-10-01,al,51.54
2022-10-02,al,51.53
2022-10-03,al,51.51
2022-10-04,al,51.36
2022-10-05,al,51.27
2022-10-06,al,50.89
2022-10-07,al,50.63
2022-10-08,al,50.85
2022-10-09,al,50.96
2022-10-10,al,51.07
2022-10-11,al,51.23
2022-10-12,al,51.36
2022-10-13,al,51.94
2022-10-14,al,52.23
2022-10-15,al,52.27
2022-10-16,al,52.47
2022-10-17,al,52.68
2022-10-18,al,52.86
2022-10-19,al,52.85
2022-10-20,al,52.71
2022-10-21,al,52.63
2022-10-22,al,52.24
2022-10-23,al,52.05
2022-10-24,al,51.89
2022-10-25,al,51.72
2022-10-26,al,51.69
2022-10-27,al,51.71
