date,Metro,indeed_job_postings_index
2023-11-22,"Oshawa, ON",111.24
2023-11-23,"Oshawa, ON",111.52
2023-11-24,"Oshawa, ON",111.71
2023-11-25,"Oshawa, ON",111.71
2023-11-26,"Oshawa, ON",111.7
2023-11-27,"Oshawa, ON",111.88
2023-11-28,"Oshawa, ON",111.91
2023-11-29,"Oshawa, ON",111.76
2023-11-30,"Oshawa, ON",111.84
2023-12-01,"Oshawa, ON",112.11
2023-12-02,"Oshawa, ON",112.33
2023-12-03,"Oshawa, ON",112.4
2023-12-04,"Oshawa, ON",112.54
2023-12-05,"Oshawa, ON",112.55
2023-12-06,"Oshawa, ON",112.78
2023-12-07,"Oshawa, ON",112.91
2023-12-08,"Oshawa, ON",112.98
2023-12-09,"Oshawa, ON",113.28
2023-12-10,"Oshawa, ON",113.63
2023-12-11,"Oshawa, ON",114.15
2023-12-12,"Oshawa, ON",114.66
2023-12-13,"Oshawa, ON",115.14
2023-12-14,"Oshawa, ON",115.67
2023-12-15,"Oshawa, ON",115.96
2023-12-16,"Oshawa, ON",116.04
2023-12-17,"Oshawa, ON",116.17
2023-12-18,"Oshawa, ON",116.16
2023-12-19,"Oshawa, ON",116.08
2023-12-20,"Oshawa, ON",115.84
2023-12-21,"Oshawa, ON",115.38
2023-12-22,"Oshawa, ON",115.07
2023-12-23,"Oshawa, ON",114.84
2023-12-24,"Oshawa, ON",114.67
2023-12-25,"Oshawa, ON",114.51
2023-12-26,"Oshawa, ON",114.32
2023-12-27,"Oshawa, ON",114.05
2023-12-28,"Oshawa, ON",114.18
2023-12-29,"Oshawa, ON",114.52
2023-12-30,"Oshawa, ON",114.88
2023-12-31,"Oshawa, ON",115.16
2024-01-01,"Oshawa, ON",115.27
2024-01-02,"Oshawa, ON",115.57
2024-01-03,"Oshawa, ON",115.98
2024-01-04,"Oshawa, ON",116.49
2024-01-05,"Oshawa, ON",116.74
2024-01-06,"Oshawa, ON",117.51
2024-01-07,"Oshawa, ON",118.16
2024-01-08,"Oshawa, ON",118.72
2024-01-09,"Oshawa, ON",119.35
2024-01-10,"Oshawa, ON",120.32
2024-01-11,"Oshawa, ON",121.24
2024-01-12,"Oshawa, ON",122.11
2024-01-13,"Oshawa, ON",122.2
2024-01-14,"Oshawa, ON",122.72
2024-01-15,"Oshawa, ON",123.45
2024-01-16,"Oshawa, ON",124.06
2024-01-17,"Oshawa, ON",124.46
2024-01-18,"Oshawa, ON",125.18
2024-01-19,"Oshawa, ON",126.37
2024-01-20,"Oshawa, ON",127.6
2024-01-21,"Oshawa, ON",128.5
2024-01-22,"Oshawa, ON",129.34
2024-01-23,"Oshawa, ON",130.73
2024-01-24,"Oshawa, ON",132.1
2024-01-25,"Oshawa, ON",132.92
2024-01-26,"Oshawa, ON",133.08
2024-01-27,"Oshawa, ON",133.09
2024-01-28,"Oshawa, ON",132.84
2024-01-29,"Oshawa, ON",132.41
2024-01-30,"Oshawa, ON",131.39
2024-01-31,"Oshawa, ON",130.39
2024-02-01,"Oshawa, ON",128.91
2024-02-02,"Oshawa, ON",127.95
2024-02-03,"Oshawa, ON",127.58
2024-02-04,"Oshawa, ON",127.11
2024-02-05,"Oshawa, ON",126.58
2024-02-06,"Oshawa, ON",126.19
2024-02-07,"Oshawa, ON",125.78
2024-02-08,"Oshawa, ON",125.71
2024-02-09,"Oshawa, ON",125.14
2024-02-10,"Oshawa, ON",124.44
2024-02-11,"Oshawa, ON",123.97
2024-02-12,"Oshawa, ON",123.46
2024-02-13,"Oshawa, ON",122.98
2024-02-14,"Oshawa, ON",122.63
2024-02-15,"Oshawa, ON",122.6
2024-02-16,"Oshawa, ON",122.84
2024-02-17,"Oshawa, ON",122.02
2024-02-18,"Oshawa, ON",121.85
2024-02-19,"Oshawa, ON",121.66
2024-02-20,"Oshawa, ON",121.3
2024-02-21,"Oshawa, ON",120.86
2024-02-22,"Oshawa, ON",120.19
2024-02-23,"Oshawa, ON",119.96
2024-02-24,"Oshawa, ON",120.55
2024-02-25,"Oshawa, ON",120.58
2024-02-26,"Oshawa, ON",120.72
2024-02-27,"Oshawa, ON",121
2024-02-28,"Oshawa, ON",121.49
2024-02-29,"Oshawa, ON",120.84
2024-03-01,"Oshawa, ON",121.1
2024-03-02,"Oshawa, ON",120.82
2024-03-03,"Oshawa, ON",120.72
2024-03-04,"Oshawa, ON",120.68
2024-03-05,"Oshawa, ON",120.57
2024-03-06,"Oshawa, ON",120.16
2024-03-07,"Oshawa, ON",121.45
2024-03-08,"Oshawa, ON",121.34
2024-03-09,"Oshawa, ON",121.66
2024-03-10,"Oshawa, ON",121.53
2024-03-11,"Oshawa, ON",121.3
2024-03-12,"Oshawa, ON",120.92
2024-03-13,"Oshawa, ON",120.71
2024-03-14,"Oshawa, ON",119.9
2024-03-15,"Oshawa, ON",119.3
2024-03-16,"Oshawa, ON",118.95
2024-03-17,"Oshawa, ON",118.76
2024-03-18,"Oshawa, ON",118.81
2024-03-19,"Oshawa, ON",118.81
2024-03-20,"Oshawa, ON",118.95
2024-03-21,"Oshawa, ON",119.43
2024-03-22,"Oshawa, ON",119.91
2024-03-23,"Oshawa, ON",120.14
2024-03-24,"Oshawa, ON",120.21
2024-03-25,"Oshawa, ON",120.11
2024-03-26,"Oshawa, ON",119.81
2024-03-27,"Oshawa, ON",119.4
2024-03-28,"Oshawa, ON",118.64
2024-03-29,"Oshawa, ON",117.7
2024-03-30,"Oshawa, ON",116.76
2024-03-31,"Oshawa, ON",115.92
2024-04-01,"Oshawa, ON",115.25
2024-04-02,"Oshawa, ON",114.62
2024-04-03,"Oshawa, ON",114.11
2024-04-04,"Oshawa, ON",113.9
2024-04-05,"Oshawa, ON",114.18
2024-04-06,"Oshawa, ON",114.85
2024-04-07,"Oshawa, ON",115.61
2024-04-08,"Oshawa, ON",116.01
2024-04-09,"Oshawa, ON",116.6
2024-04-10,"Oshawa, ON",117.27
2024-04-11,"Oshawa, ON",117.74
2024-04-12,"Oshawa, ON",117.7
2024-04-13,"Oshawa, ON",117.6
2024-04-14,"Oshawa, ON",117.47
2024-04-15,"Oshawa, ON",117.53
2024-04-16,"Oshawa, ON",117.71
2024-04-17,"Oshawa, ON",117.95
2024-04-18,"Oshawa, ON",118.16
2024-04-19,"Oshawa, ON",118.38
2024-04-20,"Oshawa, ON",117.97
2024-04-21,"Oshawa, ON",118.1
2024-04-22,"Oshawa, ON",118.25
2024-04-23,"Oshawa, ON",118.56
2024-04-24,"Oshawa, ON",118.58
2024-04-25,"Oshawa, ON",118.51
2024-04-26,"Oshawa, ON",118.46
2024-04-27,"Oshawa, ON",119.1
2024-04-28,"Oshawa, ON",119.38
2024-04-29,"Oshawa, ON",119.61
2024-04-30,"Oshawa, ON",119.38
2024-05-01,"Oshawa, ON",118.75
2024-05-02,"Oshawa, ON",118.55
2024-05-03,"Oshawa, ON",118.77
2024-05-04,"Oshawa, ON",118.99
2024-05-05,"Oshawa, ON",118.63
2024-05-06,"Oshawa, ON",118.54
2024-05-07,"Oshawa, ON",118.67
2024-05-08,"Oshawa, ON",119.01
2024-05-09,"Oshawa, ON",119.69
2024-05-10,"Oshawa, ON",119.84
2024-05-11,"Oshawa, ON",119.61
2024-05-12,"Oshawa, ON",119.93
2024-05-13,"Oshawa, ON",119.84
2024-05-14,"Oshawa, ON",119.69
2024-05-15,"Oshawa, ON",120.01
2024-05-16,"Oshawa, ON",119.97
2024-05-17,"Oshawa, ON",119.97
2024-05-18,"Oshawa, ON",120.21
2024-05-19,"Oshawa, ON",120.14
2024-05-20,"Oshawa, ON",120.16
2024-05-21,"Oshawa, ON",120.27
2024-05-22,"Oshawa, ON",120.8
2024-05-23,"Oshawa, ON",121.14
2024-05-24,"Oshawa, ON",121.27
2024-05-25,"Oshawa, ON",120.94
2024-05-26,"Oshawa, ON",120.72
2024-05-27,"Oshawa, ON",120.75
2024-05-28,"Oshawa, ON",120.91
2024-05-29,"Oshawa, ON",120.19
2024-05-30,"Oshawa, ON",119.35
2024-05-31,"Oshawa, ON",118.75
2024-06-01,"Oshawa, ON",118.79
2024-06-02,"Oshawa, ON",118.89
2024-06-03,"Oshawa, ON",118.82
2024-06-04,"Oshawa, ON",118.43
2024-06-05,"Oshawa, ON",117.86
2024-06-06,"Oshawa, ON",117.15
2024-06-07,"Oshawa, ON",116.57
2024-06-08,"Oshawa, ON",116.08
2024-06-09,"Oshawa, ON",115.46
2024-06-10,"Oshawa, ON",114.77
2024-06-11,"Oshawa, ON",114.06
2024-06-12,"Oshawa, ON",114
2024-06-13,"Oshawa, ON",114.11
2024-06-14,"Oshawa, ON",114.25
2024-06-15,"Oshawa, ON",114.02
2024-06-16,"Oshawa, ON",113.95
2024-06-17,"Oshawa, ON",114.07
2024-06-18,"Oshawa, ON",114.66
2024-06-19,"Oshawa, ON",115.03
2024-06-20,"Oshawa, ON",115.55
2024-06-21,"Oshawa, ON",116.7
2024-06-22,"Oshawa, ON",116.83
2024-06-23,"Oshawa, ON",117.6
2024-06-24,"Oshawa, ON",118.13
2024-06-25,"Oshawa, ON",117.6
2024-06-26,"Oshawa, ON",116.62
2024-06-27,"Oshawa, ON",115.22
2024-06-28,"Oshawa, ON",113.08
2024-06-29,"Oshawa, ON",111.56
2024-06-30,"Oshawa, ON",109.68
2024-07-01,"Oshawa, ON",107.74
2024-07-02,"Oshawa, ON",106.52
2024-07-03,"Oshawa, ON",105.73
2024-07-04,"Oshawa, ON",105.32
2024-07-05,"Oshawa, ON",104.86
2024-07-06,"Oshawa, ON",104.47
2024-07-07,"Oshawa, ON",103.9
2024-07-08,"Oshawa, ON",103.31
2024-07-09,"Oshawa, ON",103.15
2024-07-10,"Oshawa, ON",103.14
2024-07-11,"Oshawa, ON",103.04
2024-07-12,"Oshawa, ON",102.78
2024-07-13,"Oshawa, ON",102.57
2024-07-14,"Oshawa, ON",102.49
2024-07-15,"Oshawa, ON",102.61
2024-07-16,"Oshawa, ON",102.53
2024-07-17,"Oshawa, ON",102.28
2024-07-18,"Oshawa, ON",102.38
2024-07-19,"Oshawa, ON",101.72
2024-07-20,"Oshawa, ON",101.46
2024-07-21,"Oshawa, ON",101.67
2024-07-22,"Oshawa, ON",101.79
2024-07-23,"Oshawa, ON",101.77
2024-07-24,"Oshawa, ON",101.72
2024-07-25,"Oshawa, ON",101.53
2024-07-26,"Oshawa, ON",102.69
2024-07-27,"Oshawa, ON",103.51
2024-07-28,"Oshawa, ON",103.75
2024-07-29,"Oshawa, ON",104.16
2024-07-30,"Oshawa, ON",104.51
2024-07-31,"Oshawa, ON",104.8
2024-08-01,"Oshawa, ON",104.6
2024-08-02,"Oshawa, ON",104.46
2024-08-03,"Oshawa, ON",104.53
2024-08-04,"Oshawa, ON",104.27
2024-08-05,"Oshawa, ON",103.72
2024-08-06,"Oshawa, ON",103.18
2024-08-07,"Oshawa, ON",102.98
2024-08-08,"Oshawa, ON",103.4
2024-08-09,"Oshawa, ON",103.51
2024-08-10,"Oshawa, ON",103.56
2024-08-11,"Oshawa, ON",103.82
2024-08-12,"Oshawa, ON",104.28
2024-08-13,"Oshawa, ON",104.94
2024-08-14,"Oshawa, ON",105.37
2024-08-15,"Oshawa, ON",105.11
2024-08-16,"Oshawa, ON",104.77
2024-08-17,"Oshawa, ON",104.6
2024-08-18,"Oshawa, ON",104.46
2024-08-19,"Oshawa, ON",104.39
2024-08-20,"Oshawa, ON",104.21
2024-08-21,"Oshawa, ON",103.54
2024-08-22,"Oshawa, ON",103.49
2024-08-23,"Oshawa, ON",103.29
2024-08-24,"Oshawa, ON",103.21
2024-08-25,"Oshawa, ON",103.09
2024-08-26,"Oshawa, ON",102.78
2024-08-27,"Oshawa, ON",102.37
2024-08-28,"Oshawa, ON",102.38
2024-08-29,"Oshawa, ON",102
2024-08-30,"Oshawa, ON",101.57
2024-08-31,"Oshawa, ON",101
2024-09-01,"Oshawa, ON",100.51
2024-09-02,"Oshawa, ON",100.21
2024-09-03,"Oshawa, ON",99.99
2024-09-04,"Oshawa, ON",99.76
2024-09-05,"Oshawa, ON",99.49
2024-09-06,"Oshawa, ON",99.86
2024-09-07,"Oshawa, ON",100.18
2024-09-08,"Oshawa, ON",100.51
2024-09-09,"Oshawa, ON",100.65
2024-09-10,"Oshawa, ON",101.16
2024-09-11,"Oshawa, ON",101.55
2024-09-12,"Oshawa, ON",101.59
2024-09-13,"Oshawa, ON",100.94
2024-09-14,"Oshawa, ON",100.39
2024-09-15,"Oshawa, ON",99.84
2024-09-16,"Oshawa, ON",99.39
2024-09-17,"Oshawa, ON",98.69
2024-09-18,"Oshawa, ON",98.15
2024-09-19,"Oshawa, ON",98.03
2024-09-20,"Oshawa, ON",98.35
2024-09-21,"Oshawa, ON",98.66
2024-09-22,"Oshawa, ON",98.99
2024-09-23,"Oshawa, ON",99.33
2024-09-24,"Oshawa, ON",99.45
2024-09-25,"Oshawa, ON",99.46
2024-09-26,"Oshawa, ON",99.69
2024-09-27,"Oshawa, ON",99.41
2024-09-28,"Oshawa, ON",98.93
2024-09-29,"Oshawa, ON",98.59
2024-09-30,"Oshawa, ON",98.26
2024-10-01,"Oshawa, ON",97.88
2024-10-02,"Oshawa, ON",97.85
2024-10-03,"Oshawa, ON",97.67
2024-10-04,"Oshawa, ON",97.73
2024-10-05,"Oshawa, ON",97.99
2024-10-06,"Oshawa, ON",98.19
2024-10-07,"Oshawa, ON",98.13
2024-10-08,"Oshawa, ON",98.53
2024-10-09,"Oshawa, ON",98.65
2024-10-10,"Oshawa, ON",98.93
2024-10-11,"Oshawa, ON",99.38
2024-10-12,"Oshawa, ON",99.67
2024-10-13,"Oshawa, ON",99.81
2024-10-14,"Oshawa, ON",100.11
2024-10-15,"Oshawa, ON",100.22
2024-10-16,"Oshawa, ON",100.4
2024-10-17,"Oshawa, ON",100.5
2024-10-18,"Oshawa, ON",100.53
2024-10-19,"Oshawa, ON",100.61
2024-10-20,"Oshawa, ON",100.77
2024-10-21,"Oshawa, ON",100.86
2024-10-22,"Oshawa, ON",100.86
2024-10-23,"Oshawa, ON",100.49
2024-10-24,"Oshawa, ON",100.16
2024-10-25,"Oshawa, ON",99.95
2024-10-26,"Oshawa, ON",99.47
2024-10-27,"Oshawa, ON",98.95
2024-10-28,"Oshawa, ON",98.69
2024-10-29,"Oshawa, ON",98.54
2024-10-30,"Oshawa, ON",98.56
2024-10-31,"Oshawa, ON",99.27
2024-11-01,"Oshawa, ON",99.02
2024-11-02,"Oshawa, ON",99.61
2024-11-03,"Oshawa, ON",100.25
2024-11-04,"Oshawa, ON",100.89
2024-11-05,"Oshawa, ON",101.37
2024-11-06,"Oshawa, ON",102.01
2024-11-07,"Oshawa, ON",101.66
2024-11-08,"Oshawa, ON",102.45
2020-02-01,"Ottawa, ON",100
2020-02-02,"Ottawa, ON",100.01
2020-02-03,"Ottawa, ON",100.03
2020-02-04,"Ottawa, ON",99.84
2020-02-05,"Ottawa, ON",99.88
2020-02-06,"Ottawa, ON",99.77
2020-02-07,"Ottawa, ON",99.65
2020-02-08,"Ottawa, ON",99.88
2020-02-09,"Ottawa, ON",100
2020-02-10,"Ottawa, ON",100.04
2020-02-11,"Ottawa, ON",100.22
2020-02-12,"Ottawa, ON",100.32
2020-02-13,"Ottawa, ON",100.37
2020-02-14,"Ottawa, ON",100.44
2020-02-15,"Ottawa, ON",100.22
2020-02-16,"Ottawa, ON",100.19
2020-02-17,"Ottawa, ON",100.17
2020-02-18,"Ottawa, ON",100.08
2020-02-19,"Ottawa, ON",99.94
2020-02-20,"Ottawa, ON",100
2020-02-21,"Ottawa, ON",99.8
2020-02-22,"Ottawa, ON",99.92
2020-02-23,"Ottawa, ON",99.94
2020-02-24,"Ottawa, ON",99.91
2020-02-25,"Ottawa, ON",99.96
2020-02-26,"Ottawa, ON",100.02
2020-02-27,"Ottawa, ON",100.14
2020-02-28,"Ottawa, ON",100.43
2020-02-29,"Ottawa, ON",100.52
2020-03-01,"Ottawa, ON",100.66
2020-03-02,"Ottawa, ON",100.83
2020-03-03,"Ottawa, ON",100.91
2020-03-04,"Ottawa, ON",100.99
2020-03-05,"Ottawa, ON",100.94
2020-03-06,"Ottawa, ON",100.87
2020-03-07,"Ottawa, ON",100.72
2020-03-08,"Ottawa, ON",100.55
2020-03-09,"Ottawa, ON",100.34
2020-03-10,"Ottawa, ON",100.33
2020-03-11,"Ottawa, ON",100.29
2020-03-12,"Ottawa, ON",100.21
2020-03-13,"Ottawa, ON",100.08
2020-03-14,"Ottawa, ON",99.97
2020-03-15,"Ottawa, ON",99.74
2020-03-16,"Ottawa, ON",99.46
2020-03-17,"Ottawa, ON",98.78
2020-03-18,"Ottawa, ON",98
2020-03-19,"Ottawa, ON",97.05
2020-03-20,"Ottawa, ON",95.83
2020-03-21,"Ottawa, ON",93.97
2020-03-22,"Ottawa, ON",92.37
2020-03-23,"Ottawa, ON",90.33
2020-03-24,"Ottawa, ON",87.82
2020-03-25,"Ottawa, ON",85.95
2020-03-26,"Ottawa, ON",83.21
2020-03-27,"Ottawa, ON",80.43
2020-03-28,"Ottawa, ON",78.78
2020-03-29,"Ottawa, ON",76.91
2020-03-30,"Ottawa, ON",75.52
2020-03-31,"Ottawa, ON",74.63
2020-04-01,"Ottawa, ON",72.98
2020-04-02,"Ottawa, ON",72.17
2020-04-03,"Ottawa, ON",71.59
2020-04-04,"Ottawa, ON",70.42
2020-04-05,"Ottawa, ON",69.33
2020-04-06,"Ottawa, ON",68.23
2020-04-07,"Ottawa, ON",67.06
2020-04-08,"Ottawa, ON",66.07
2020-04-09,"Ottawa, ON",65.16
2020-04-10,"Ottawa, ON",64.09
2020-04-11,"Ottawa, ON",63.16
2020-04-12,"Ottawa, ON",62.22
2020-04-13,"Ottawa, ON",61.52
2020-04-14,"Ottawa, ON",61.23
2020-04-15,"Ottawa, ON",60.73
2020-04-16,"Ottawa, ON",60.22
2020-04-17,"Ottawa, ON",59.84
2020-04-18,"Ottawa, ON",59.67
2020-04-19,"Ottawa, ON",59.23
2020-04-20,"Ottawa, ON",58.71
2020-04-21,"Ottawa, ON",58.19
2020-04-22,"Ottawa, ON",57.69
2020-04-23,"Ottawa, ON",57.26
2020-04-24,"Ottawa, ON",57.04
2020-04-25,"Ottawa, ON",56.86
2020-04-26,"Ottawa, ON",56.82
2020-04-27,"Ottawa, ON",56.69
2020-04-28,"Ottawa, ON",56.48
2020-04-29,"Ottawa, ON",56.49
2020-04-30,"Ottawa, ON",56.67
2020-05-01,"Ottawa, ON",56.85
2020-05-02,"Ottawa, ON",56.98
2020-05-03,"Ottawa, ON",56.99
2020-05-04,"Ottawa, ON",57.25
2020-05-05,"Ottawa, ON",57.47
2020-05-06,"Ottawa, ON",57.68
2020-05-07,"Ottawa, ON",57.93
2020-05-08,"Ottawa, ON",58.2
2020-05-09,"Ottawa, ON",58.44
2020-05-10,"Ottawa, ON",58.77
2020-05-11,"Ottawa, ON",58.99
2020-05-12,"Ottawa, ON",59.31
2020-05-13,"Ottawa, ON",59.44
2020-05-14,"Ottawa, ON",59.43
2020-05-15,"Ottawa, ON",59.37
2020-05-16,"Ottawa, ON",58.92
2020-05-17,"Ottawa, ON",58.7
2020-05-18,"Ottawa, ON",58.36
2020-05-19,"Ottawa, ON",57.87
2020-05-20,"Ottawa, ON",57.81
2020-05-21,"Ottawa, ON",57.84
2020-05-22,"Ottawa, ON",58.07
2020-05-23,"Ottawa, ON",58.68
2020-05-24,"Ottawa, ON",58.98
2020-05-25,"Ottawa, ON",59.29
2020-05-26,"Ottawa, ON",59.79
2020-05-27,"Ottawa, ON",60.07
2020-05-28,"Ottawa, ON",60.35
2020-05-29,"Ottawa, ON",60.66
2020-05-30,"Ottawa, ON",61.26
2020-05-31,"Ottawa, ON",61.7
2020-06-01,"Ottawa, ON",62.22
2020-06-02,"Ottawa, ON",62.61
2020-06-03,"Ottawa, ON",62.99
2020-06-04,"Ottawa, ON",63.18
2020-06-05,"Ottawa, ON",63.23
2020-06-06,"Ottawa, ON",63.12
2020-06-07,"Ottawa, ON",63.26
2020-06-08,"Ottawa, ON",63.22
2020-06-09,"Ottawa, ON",63.28
2020-06-10,"Ottawa, ON",63.35
2020-06-11,"Ottawa, ON",63.54
2020-06-12,"Ottawa, ON",63.69
2020-06-13,"Ottawa, ON",63.47
2020-06-14,"Ottawa, ON",63.61
2020-06-15,"Ottawa, ON",63.96
2020-06-16,"Ottawa, ON",64.18
2020-06-17,"Ottawa, ON",64.45
2020-06-18,"Ottawa, ON",64.72
2020-06-19,"Ottawa, ON",65.05
2020-06-20,"Ottawa, ON",65.74
2020-06-21,"Ottawa, ON",66.1
2020-06-22,"Ottawa, ON",66.3
2020-06-23,"Ottawa, ON",66.69
2020-06-24,"Ottawa, ON",66.88
2020-06-25,"Ottawa, ON",67.05
2020-06-26,"Ottawa, ON",67.07
2020-06-27,"Ottawa, ON",67.23
2020-06-28,"Ottawa, ON",67.22
2020-06-29,"Ottawa, ON",67.03
2020-06-30,"Ottawa, ON",66.63
2020-07-01,"Ottawa, ON",66.42
2020-07-02,"Ottawa, ON",66.35
2020-07-03,"Ottawa, ON",66.22
2020-07-04,"Ottawa, ON",66.19
2020-07-05,"Ottawa, ON",66.12
2020-07-06,"Ottawa, ON",66.2
2020-07-07,"Ottawa, ON",66.56
2020-07-08,"Ottawa, ON",67.04
2020-07-09,"Ottawa, ON",67.46
2020-07-10,"Ottawa, ON",67.97
2020-07-11,"Ottawa, ON",68.06
2020-07-12,"Ottawa, ON",68.53
2020-07-13,"Ottawa, ON",69.05
2020-07-14,"Ottawa, ON",69.36
2020-07-15,"Ottawa, ON",69.5
2020-07-16,"Ottawa, ON",69.55
2020-07-17,"Ottawa, ON",69.68
2020-07-18,"Ottawa, ON",69.54
2020-07-19,"Ottawa, ON",69.4
2020-07-20,"Ottawa, ON",69.27
2020-07-21,"Ottawa, ON",69.26
2020-07-22,"Ottawa, ON",69.38
2020-07-23,"Ottawa, ON",69.5
2020-07-24,"Ottawa, ON",69.42
2020-07-25,"Ottawa, ON",69.92
2020-07-26,"Ottawa, ON",70.1
2020-07-27,"Ottawa, ON",70.23
2020-07-28,"Ottawa, ON",70.47
2020-07-29,"Ottawa, ON",70.59
2020-07-30,"Ottawa, ON",70.72
2020-07-31,"Ottawa, ON",70.85
2020-08-01,"Ottawa, ON",70.74
2020-08-02,"Ottawa, ON",70.75
2020-08-03,"Ottawa, ON",70.76
2020-08-04,"Ottawa, ON",70.54
2020-08-05,"Ottawa, ON",70.18
2020-08-06,"Ottawa, ON",69.92
2020-08-07,"Ottawa, ON",69.81
2020-08-08,"Ottawa, ON",70.02
2020-08-09,"Ottawa, ON",70.16
2020-08-10,"Ottawa, ON",70.22
2020-08-11,"Ottawa, ON",70.42
2020-08-12,"Ottawa, ON",70.72
2020-08-13,"Ottawa, ON",70.91
2020-08-14,"Ottawa, ON",71.18
2020-08-15,"Ottawa, ON",70.77
2020-08-16,"Ottawa, ON",70.76
2020-08-17,"Ottawa, ON",70.89
2020-08-18,"Ottawa, ON",70.9
2020-08-19,"Ottawa, ON",71.09
2020-08-20,"Ottawa, ON",71.16
2020-08-21,"Ottawa, ON",71.11
2020-08-22,"Ottawa, ON",71.52
2020-08-23,"Ottawa, ON",71.69
2020-08-24,"Ottawa, ON",71.74
2020-08-25,"Ottawa, ON",71.99
2020-08-26,"Ottawa, ON",72
2020-08-27,"Ottawa, ON",72.19
2020-08-28,"Ottawa, ON",72.43
2020-08-29,"Ottawa, ON",72.78
2020-08-30,"Ottawa, ON",72.91
2020-08-31,"Ottawa, ON",73.13
2020-09-01,"Ottawa, ON",73.32
2020-09-02,"Ottawa, ON",73.73
2020-09-03,"Ottawa, ON",74.27
2020-09-04,"Ottawa, ON",74.83
2020-09-05,"Ottawa, ON",75.1
2020-09-06,"Ottawa, ON",75.62
2020-09-07,"Ottawa, ON",76.24
2020-09-08,"Ottawa, ON",76.53
2020-09-09,"Ottawa, ON",76.65
2020-09-10,"Ottawa, ON",76.72
2020-09-11,"Ottawa, ON",76.7
2020-09-12,"Ottawa, ON",76.7
2020-09-13,"Ottawa, ON",76.51
2020-09-14,"Ottawa, ON",76.12
2020-09-15,"Ottawa, ON",76.01
2020-09-16,"Ottawa, ON",75.94
2020-09-17,"Ottawa, ON",75.64
2020-09-18,"Ottawa, ON",75.56
2020-09-19,"Ottawa, ON",75.64
2020-09-20,"Ottawa, ON",75.81
2020-09-21,"Ottawa, ON",76.12
2020-09-22,"Ottawa, ON",76.38
2020-09-23,"Ottawa, ON",76.62
2020-09-24,"Ottawa, ON",77.06
2020-09-25,"Ottawa, ON",77.3
2020-09-26,"Ottawa, ON",77.54
2020-09-27,"Ottawa, ON",77.88
2020-09-28,"Ottawa, ON",78.18
2020-09-29,"Ottawa, ON",78.5
2020-09-30,"Ottawa, ON",79.09
2020-10-01,"Ottawa, ON",79.53
2020-10-02,"Ottawa, ON",79.98
2020-10-03,"Ottawa, ON",80.32
2020-10-04,"Ottawa, ON",80.55
2020-10-05,"Ottawa, ON",80.76
2020-10-06,"Ottawa, ON",80.92
2020-10-07,"Ottawa, ON",80.77
2020-10-08,"Ottawa, ON",80.75
2020-10-09,"Ottawa, ON",80.73
2020-10-10,"Ottawa, ON",80.67
2020-10-11,"Ottawa, ON",80.75
2020-10-12,"Ottawa, ON",80.84
2020-10-13,"Ottawa, ON",80.71
2020-10-14,"Ottawa, ON",80.55
2020-10-15,"Ottawa, ON",80.4
2020-10-16,"Ottawa, ON",80.17
2020-10-17,"Ottawa, ON",79.67
2020-10-18,"Ottawa, ON",79.32
2020-10-19,"Ottawa, ON",79.07
2020-10-20,"Ottawa, ON",79.22
2020-10-21,"Ottawa, ON",79.32
2020-10-22,"Ottawa, ON",79.16
2020-10-23,"Ottawa, ON",79.01
2020-10-24,"Ottawa, ON",79.06
2020-10-25,"Ottawa, ON",78.88
2020-10-26,"Ottawa, ON",78.51
2020-10-27,"Ottawa, ON",78.03
2020-10-28,"Ottawa, ON",77.64
2020-10-29,"Ottawa, ON",77.51
2020-10-30,"Ottawa, ON",77.33
2020-10-31,"Ottawa, ON",77.26
2020-11-01,"Ottawa, ON",77.07
2020-11-02,"Ottawa, ON",76.97
2020-11-03,"Ottawa, ON",77.12
2020-11-04,"Ottawa, ON",77.26
2020-11-05,"Ottawa, ON",77.2
2020-11-06,"Ottawa, ON",77.33
2020-11-07,"Ottawa, ON",77.42
2020-11-08,"Ottawa, ON",77.68
2020-11-09,"Ottawa, ON",77.93
2020-11-10,"Ottawa, ON",78.03
2020-11-11,"Ottawa, ON",78.19
2020-11-12,"Ottawa, ON",78.63
2020-11-13,"Ottawa, ON",79.11
2020-11-14,"Ottawa, ON",79.42
2020-11-15,"Ottawa, ON",80.1
2020-11-16,"Ottawa, ON",80.99
2020-11-17,"Ottawa, ON",81.76
2020-11-18,"Ottawa, ON",82.49
2020-11-19,"Ottawa, ON",82.98
2020-11-20,"Ottawa, ON",83.48
2020-11-21,"Ottawa, ON",84.19
2020-11-22,"Ottawa, ON",84.51
2020-11-23,"Ottawa, ON",84.76
2020-11-24,"Ottawa, ON",84.95
2020-11-25,"Ottawa, ON",85.21
2020-11-26,"Ottawa, ON",85.62
2020-11-27,"Ottawa, ON",85.96
2020-11-28,"Ottawa, ON",86.37
2020-11-29,"Ottawa, ON",86.63
2020-11-30,"Ottawa, ON",86.79
2020-12-01,"Ottawa, ON",87.04
2020-12-02,"Ottawa, ON",87.35
2020-12-03,"Ottawa, ON",87.58
2020-12-04,"Ottawa, ON",87.82
2020-12-05,"Ottawa, ON",88
2020-12-06,"Ottawa, ON",88.25
2020-12-07,"Ottawa, ON",88.52
2020-12-08,"Ottawa, ON",88.75
2020-12-09,"Ottawa, ON",88.96
