date,province,indeed_job_postings_index
2021-08-09,sk,150.73
2021-08-10,sk,150.93
2021-08-11,sk,151.39
2021-08-12,sk,152.08
2021-08-13,sk,153.04
2021-08-14,sk,153.51
2021-08-15,sk,153.86
2021-08-16,sk,154.23
2021-08-17,sk,155.01
2021-08-18,sk,155.61
2021-08-19,sk,155.84
2021-08-20,sk,155.74
2021-08-21,sk,156.25
2021-08-22,sk,156.7
2021-08-23,sk,156.91
2021-08-24,sk,157.09
2021-08-25,sk,157.17
2021-08-26,sk,157.36
2021-08-27,sk,157.62
2021-08-28,sk,157.7
2021-08-29,sk,157.93
2021-08-30,sk,158.09
2021-08-31,sk,157.8
2021-09-01,sk,157.63
2021-09-02,sk,157.56
2021-09-03,sk,157.93
2021-09-04,sk,158.24
2021-09-05,sk,158.48
2021-09-06,sk,158.64
2021-09-07,sk,159.22
2021-09-08,sk,159.82
2021-09-09,sk,159.87
2021-09-10,sk,159.62
2021-09-11,sk,159.55
2021-09-12,sk,159.15
2021-09-13,sk,159.13
2021-09-14,sk,158.38
2021-09-15,sk,158.07
2021-09-16,sk,157.77
2021-09-17,sk,157.38
2021-09-18,sk,157.11
2021-09-19,sk,157.18
2021-09-20,sk,157.19
2021-09-21,sk,157.45
2021-09-22,sk,157.41
2021-09-23,sk,157.89
2021-09-24,sk,157.91
2021-09-25,sk,157.74
2021-09-26,sk,157.67
2021-09-27,sk,157.91
2021-09-28,sk,158.21
2021-09-29,sk,158.39
2021-09-30,sk,158.22
2021-10-01,sk,158.62
2021-10-02,sk,158.76
2021-10-03,sk,158.79
2021-10-04,sk,158.62
2021-10-05,sk,158.95
2021-10-06,sk,159.41
2021-10-07,sk,160.17
2021-10-08,sk,160.86
2021-10-09,sk,161.74
2021-10-10,sk,162.73
2021-10-11,sk,163.68
2021-10-12,sk,163.28
2021-10-13,sk,162.7
2021-10-14,sk,162.2
2021-10-15,sk,161.75
2021-10-16,sk,160.82
2021-10-17,sk,159.91
2021-10-18,sk,158.96
2021-10-19,sk,159.12
2021-10-20,sk,158.91
2021-10-21,sk,158.45
2021-10-22,sk,157.68
2021-10-23,sk,157.73
2021-10-24,sk,157.55
2021-10-25,sk,157.4
2021-10-26,sk,157.26
2021-10-27,sk,157.34
2021-10-28,sk,157.31
2021-10-29,sk,157.12
2021-10-30,sk,156.56
2021-10-31,sk,156.1
2021-11-01,sk,155.89
2021-11-02,sk,155.79
2021-11-03,sk,155.78
2021-11-04,sk,156.01
2021-11-05,sk,156.52
2021-11-06,sk,157.09
2021-11-07,sk,157.83
2021-11-08,sk,158.32
2021-11-09,sk,158.78
2021-11-10,sk,159.23
2021-11-11,sk,159.85
2021-11-12,sk,160.33
2021-11-13,sk,160.53
2021-11-14,sk,161.08
2021-11-15,sk,161.28
2021-11-16,sk,161.35
2021-11-17,sk,161.71
2021-11-18,sk,162
2021-11-19,sk,161.57
2021-11-20,sk,161.25
2021-11-21,sk,160.85
2021-11-22,sk,160.73
2021-11-23,sk,160.54
2021-11-24,sk,160.01
2021-11-25,sk,159.24
2021-11-26,sk,159.41
2021-11-27,sk,159.5
2021-11-28,sk,159.42
2021-11-29,sk,159.59
2021-11-30,sk,159.67
2021-12-01,sk,159.83
2021-12-02,sk,159.9
2021-12-03,sk,159.96
2021-12-04,sk,160.03
2021-12-05,sk,159.94
2021-12-06,sk,159.72
2021-12-07,sk,159.59
2021-12-08,sk,159.52
2021-12-09,sk,159.45
2021-12-10,sk,159.26
2021-12-11,sk,159.1
2021-12-12,sk,159.33
2021-12-13,sk,159.52
2021-12-14,sk,159.84
2021-12-15,sk,160.12
2021-12-16,sk,160.46
2021-12-17,sk,160.77
2021-12-18,sk,160.97
2021-12-19,sk,160.96
2021-12-20,sk,161.01
2021-12-21,sk,160.87
2021-12-22,sk,160.59
2021-12-23,sk,160.35
2021-12-24,sk,160.07
2021-12-25,sk,159.86
2021-12-26,sk,159.81
2021-12-27,sk,159.88
2021-12-28,sk,159.8
2021-12-29,sk,159.82
2021-12-30,sk,159.66
2021-12-31,sk,159.45
2022-01-01,sk,159.28
2022-01-02,sk,158.95
2022-01-03,sk,158.27
2022-01-04,sk,157.91
2022-01-05,sk,157.82
2022-01-06,sk,157.73
2022-01-07,sk,158.18
2022-01-08,sk,158.54
2022-01-09,sk,158.89
2022-01-10,sk,159.29
2022-01-11,sk,159.87
2022-01-12,sk,160.3
2022-01-13,sk,160.95
2022-01-14,sk,161.25
2022-01-15,sk,161.68
2022-01-16,sk,162.08
2022-01-17,sk,162.7
2022-01-18,sk,163.14
2022-01-19,sk,163.61
2022-01-20,sk,164.02
2022-01-21,sk,164.37
2022-01-22,sk,164.43
2022-01-23,sk,164.56
2022-01-24,sk,164.55
2022-01-25,sk,164.53
2022-01-26,sk,164.23
2022-01-27,sk,163.97
2022-01-28,sk,163.85
2022-01-29,sk,164.14
2022-01-30,sk,164.55
2022-01-31,sk,165.07
2022-02-01,sk,165.74
2022-02-02,sk,166.48
2022-02-03,sk,167.13
2022-02-04,sk,167.7
2022-02-05,sk,167.82
2022-02-06,sk,168
2022-02-07,sk,168.14
2022-02-08,sk,167.87
2022-02-09,sk,167.9
2022-02-10,sk,167.91
2022-02-11,sk,168.06
2022-02-12,sk,168.51
2022-02-13,sk,168.55
2022-02-14,sk,168.36
2022-02-15,sk,168.39
2022-02-16,sk,168.22
2022-02-17,sk,168.31
2022-02-18,sk,168.15
2022-02-19,sk,167.96
2022-02-20,sk,168.24
2022-02-21,sk,168.88
2022-02-22,sk,169.24
2022-02-23,sk,169.67
2022-02-24,sk,169.85
2022-02-25,sk,170.24
2022-02-26,sk,170.6
2022-02-27,sk,170.56
2022-02-28,sk,170.12
2022-03-01,sk,170.03
2022-03-02,sk,169.88
2022-03-03,sk,169.79
2022-03-04,sk,169.71
2022-03-05,sk,169.59
2022-03-06,sk,169.64
2022-03-07,sk,170.01
2022-03-08,sk,170.56
2022-03-09,sk,171.25
2022-03-10,sk,171.86
2022-03-11,sk,172.39
2022-03-12,sk,173.08
2022-03-13,sk,173.61
2022-03-14,sk,174.05
2022-03-15,sk,174.04
2022-03-16,sk,174.1
2022-03-17,sk,174.21
2022-03-18,sk,174.39
2022-03-19,sk,174.43
2022-03-20,sk,174.06
2022-03-21,sk,173.86
2022-03-22,sk,174
2022-03-23,sk,173.9
2022-03-24,sk,173.94
2022-03-25,sk,174.2
2022-03-26,sk,174.66
2022-03-27,sk,175.34
2022-03-28,sk,175.87
2022-03-29,sk,176.15
2022-03-30,sk,176.57
2022-03-31,sk,176.93
2022-04-01,sk,177.04
2022-04-02,sk,177.42
2022-04-03,sk,177.66
2022-04-04,sk,178.04
2022-04-05,sk,178.52
2022-04-06,sk,179.17
2022-04-07,sk,179.69
2022-04-08,sk,180.2
2022-04-09,sk,179.9
2022-04-10,sk,179.85
2022-04-11,sk,179.83
2022-04-12,sk,179.52
2022-04-13,sk,178.71
2022-04-14,sk,178.08
2022-04-15,sk,177.65
2022-04-16,sk,177.65
2022-04-17,sk,177.67
2022-04-18,sk,177.51
2022-04-19,sk,177.65
2022-04-20,sk,178.15
2022-04-21,sk,178.9
2022-04-22,sk,179.23
2022-04-23,sk,180.08
2022-04-24,sk,180.38
2022-04-25,sk,180.82
2022-04-26,sk,181.32
2022-04-27,sk,181.51
2022-04-28,sk,181.83
2022-04-29,sk,182.31
2022-04-30,sk,182.63
2022-05-01,sk,183.48
2022-05-02,sk,184.28
2022-05-03,sk,184.92
2022-05-04,sk,186.02
2022-05-05,sk,186.62
2022-05-06,sk,187.12
2022-05-07,sk,187.19
2022-05-08,sk,187.27
2022-05-09,sk,187.37
2022-05-10,sk,187.31
2022-05-11,sk,187.13
2022-05-12,sk,186.8
2022-05-13,sk,186.41
2022-05-14,sk,186.39
2022-05-15,sk,186.28
2022-05-16,sk,186.19
2022-05-17,sk,186.42
2022-05-18,sk,186.67
2022-05-19,sk,186.98
2022-05-20,sk,187.62
2022-05-21,sk,187.68
2022-05-22,sk,188.06
2022-05-23,sk,188.92
2022-05-24,sk,189.11
2022-05-25,sk,188.82
2022-05-26,sk,188.72
2022-05-27,sk,188.21
2022-05-28,sk,187.62
2022-05-29,sk,186.45
2022-05-30,sk,184.99
2022-05-31,sk,184.19
2022-06-01,sk,183.91
2022-06-02,sk,183.54
2022-06-03,sk,183.88
2022-06-04,sk,184.56
2022-06-05,sk,185.3
2022-06-06,sk,185.67
2022-06-07,sk,186.06
2022-06-08,sk,186.11
2022-06-09,sk,186.19
2022-06-10,sk,186.05
2022-06-11,sk,185.93
2022-06-12,sk,185.96
2022-06-13,sk,186.04
2022-06-14,sk,186.3
2022-06-15,sk,186.66
2022-06-16,sk,186.8
2022-06-17,sk,186.63
2022-06-18,sk,186.52
2022-06-19,sk,186.37
2022-06-20,sk,186.32
2022-06-21,sk,185.86
2022-06-22,sk,185.58
2022-06-23,sk,185.46
2022-06-24,sk,185.41
2022-06-25,sk,185.98
2022-06-26,sk,186.12
2022-06-27,sk,186.11
2022-06-28,sk,186.17
2022-06-29,sk,186
2022-06-30,sk,185.69
2022-07-01,sk,185.5
2022-07-02,sk,184.61
2022-07-03,sk,183.98
2022-07-04,sk,183.76
2022-07-05,sk,183.6
2022-07-06,sk,183.21
2022-07-07,sk,183.13
2022-07-08,sk,182.78
2022-07-09,sk,182.48
2022-07-10,sk,182.39
2022-07-11,sk,182.09
2022-07-12,sk,181.76
2022-07-13,sk,181.65
2022-07-14,sk,181.33
2022-07-15,sk,181.31
2022-07-16,sk,181.39
2022-07-17,sk,181.33
2022-07-18,sk,181.3
2022-07-19,sk,181.28
2022-07-20,sk,181.04
2022-07-21,sk,180.83
2022-07-22,sk,180.76
2022-07-23,sk,180.49
2022-07-24,sk,180.7
2022-07-25,sk,180.72
2022-07-26,sk,181.05
2022-07-27,sk,181.49
2022-07-28,sk,181.95
2022-07-29,sk,182.05
2022-07-30,sk,182.32
2022-07-31,sk,182.16
2022-08-01,sk,182.11
2022-08-02,sk,181.39
2022-08-03,sk,180.73
2022-08-04,sk,180.06
2022-08-05,sk,179.51
2022-08-06,sk,179.17
2022-08-07,sk,178.88
2022-08-08,sk,178.77
2022-08-09,sk,179.09
2022-08-10,sk,179.56
2022-08-11,sk,180.2
2022-08-12,sk,181
2022-08-13,sk,181.44
2022-08-14,sk,181.9
2022-08-15,sk,182.02
2022-08-16,sk,182.09
2022-08-17,sk,182.3
2022-08-18,sk,182.3
2022-08-19,sk,182.17
2022-08-20,sk,182.49
2022-08-21,sk,182.79
2022-08-22,sk,183.22
2022-08-23,sk,183.15
2022-08-24,sk,183.27
2022-08-25,sk,183.44
2022-08-26,sk,183.4
2022-08-27,sk,183.12
2022-08-28,sk,182.79
2022-08-29,sk,182.47
2022-08-30,sk,182.41
2022-08-31,sk,182.16
2022-09-01,sk,182.17
2022-09-02,sk,182.42
2022-09-03,sk,183.4
2022-09-04,sk,184.38
2022-09-05,sk,185.31
2022-09-06,sk,185.62
2022-09-07,sk,185.92
2022-09-08,sk,185.69
2022-09-09,sk,185.37
2022-09-10,sk,184.82
2022-09-11,sk,184.16
2022-09-12,sk,183.42
2022-09-13,sk,183.62
2022-09-14,sk,183.5
2022-09-15,sk,184.16
2022-09-16,sk,184.66
2022-09-17,sk,184.7
2022-09-18,sk,184.94
2022-09-19,sk,185.22
2022-09-20,sk,185.39
2022-09-21,sk,185.66
2022-09-22,sk,185.57
2022-09-23,sk,186.17
2022-09-24,sk,186.69
2022-09-25,sk,187.04
2022-09-26,sk,187.73
2022-09-27,sk,188.86
2022-09-28,sk,190.2
2022-09-29,sk,191.48
2022-09-30,sk,191.69
2022-10-01,sk,191.97
2022-10-02,sk,192.14
2022-10-03,sk,192.25
2022-10-04,sk,191.8
2022-10-05,sk,191.58
2022-10-06,sk,191.18
2022-10-07,sk,191.44
2022-10-08,sk,191.82
2022-10-09,sk,192.46
2022-10-10,sk,192.97
2022-10-11,sk,193.14
2022-10-12,sk,192.94
2022-10-13,sk,192.78
2022-10-14,sk,192.34
2022-10-15,sk,192.05
2022-10-16,sk,191.96
2022-10-17,sk,191.68
2022-10-18,sk,191.75
2022-10-19,sk,191.79
2022-10-20,sk,191.85
2022-10-21,sk,192.14
2022-10-22,sk,191.6
2022-10-23,sk,191.3
2022-10-24,sk,191.2
2022-10-25,sk,190.68
2022-10-26,sk,190.39
2022-10-27,sk,190.2
2022-10-28,sk,190
2022-10-29,sk,190.54
2022-10-30,sk,190.6
2022-10-31,sk,190.54
2022-11-01,sk,190.46
2022-11-02,sk,190.08
2022-11-03,sk,189.6
2022-11-04,sk,189.18
2022-11-05,sk,188.48
2022-11-06,sk,187.77
2022-11-07,sk,187.15
2022-11-08,sk,187.17
2022-11-09,sk,187.24
2022-11-10,sk,187.18
2022-11-11,sk,187.18
2022-11-12,sk,187.08
2022-11-13,sk,187.1
2022-11-14,sk,187.23
2022-11-15,sk,187
2022-11-16,sk,186.8
2022-11-17,sk,186.52
2022-11-18,sk,186.21
2022-11-19,sk,185.71
2022-11-20,sk,185.47
2022-11-21,sk,185.08
2022-11-22,sk,185.16
2022-11-23,sk,185.67
2022-11-24,sk,185.9
2022-11-25,sk,186.05
2022-11-26,sk,186.11
2022-11-27,sk,186.15
2022-11-28,sk,186.06
2022-11-29,sk,185.6
2022-11-30,sk,184.78
2022-12-01,sk,184.22
2022-12-02,sk,183.71
2022-12-03,sk,183.6
2022-12-04,sk,183.24
2022-12-05,sk,183.1
2022-12-06,sk,183.01
2022-12-07,sk,182.95
2022-12-08,sk,183.1
2022-12-09,sk,183.45
2022-12-10,sk,183.45
2022-12-11,sk,183.75
2022-12-12,sk,184.15
2022-12-13,sk,184.72
2022-12-14,sk,185.27
2022-12-15,sk,185.67
2022-12-16,sk,185.63
2022-12-17,sk,185.76
2022-12-18,sk,185.89
2022-12-19,sk,185.95
2022-12-20,sk,185.59
2022-12-21,sk,185.22
2022-12-22,sk,185.05
2022-12-23,sk,184.91
2022-12-24,sk,184.96
2022-12-25,sk,184.95
2022-12-26,sk,185.08
2022-12-27,sk,185.52
2022-12-28,sk,185.87
2022-12-29,sk,186.14
2022-12-30,sk,186.3
2022-12-31,sk,186.56
2023-01-01,sk,186.47
2023-01-02,sk,186.48
2023-01-03,sk,186.2
2023-01-04,sk,185.98
2023-01-05,sk,185.84
2023-01-06,sk,186.05
2023-01-07,sk,186.32
2023-01-08,sk,186.6
2023-01-09,sk,186.35
2023-01-10,sk,186.44
2023-01-11,sk,186.75
2023-01-12,sk,187
2023-01-13,sk,186.93
2023-01-14,sk,186.52
2023-01-15,sk,186.37
2023-01-16,sk,186.36
2023-01-17,sk,186.34
2023-01-18,sk,186.22
2023-01-19,sk,186.29
2023-01-20,sk,186.55
2023-01-21,sk,186.87
2023-01-22,sk,187.26
2023-01-23,sk,187.5
2023-01-24,sk,187.8
2023-01-25,sk,187.83
2023-01-26,sk,187.72
2023-01-27,sk,187.68
2023-01-28,sk,187.91
2023-01-29,sk,187.85
2023-01-30,sk,187.76
2023-01-31,sk,187.61
2023-02-01,sk,187.52
2023-02-02,sk,187.29
2023-02-03,sk,186.87
2023-02-04,sk,186.51
2023-02-05,sk,186.22
2023-02-06,sk,186.04
2023-02-07,sk,185.92
2023-02-08,sk,185.77
2023-02-09,sk,185.7
2023-02-10,sk,185.8
2023-02-11,sk,185.7
2023-02-12,sk,185.45
2023-02-13,sk,185.32
2023-02-14,sk,185.19
2023-02-15,sk,184.89
2023-02-16,sk,184.42
2023-02-17,sk,184.06
2023-02-18,sk,182.89
2023-02-19,sk,182.55
2023-02-20,sk,181.99
2023-02-21,sk,181.02
2023-02-22,sk,180.32
2023-02-23,sk,180.09
2023-02-24,sk,179.15
2023-02-25,sk,178.93
2023-02-26,sk,177.92
2023-02-27,sk,177.05
2023-02-28,sk,176.39
2023-03-01,sk,175.71
2023-03-02,sk,174.67
2023-03-03,sk,174.17
2023-03-04,sk,173.18
2023-03-05,sk,172.46
2023-03-06,sk,171.68
2023-03-07,sk,171
2023-03-08,sk,170.19
2023-03-09,sk,169.5
2023-03-10,sk,170.16
2023-03-11,sk,171.41
2023-03-12,sk,172.26
2023-03-13,sk,173.28
2023-03-14,sk,174.28
2023-03-15,sk,175.41
2023-03-16,sk,176.64
2023-03-17,sk,176.62
2023-03-18,sk,176.6
2023-03-19,sk,176.78
2023-03-20,sk,176.72
2023-03-21,sk,176.54
2023-03-22,sk,176.35
2023-03-23,sk,175.97
2023-03-24,sk,175.52
2023-03-25,sk,174.97
2023-03-26,sk,174.55
2023-03-27,sk,174.13
2023-03-28,sk,173.78
2023-03-29,sk,173.49
2023-03-30,sk,173.17
2023-03-31,sk,172.69
2023-04-01,sk,172.28
2023-04-02,sk,171.77
2023-04-03,sk,171.32
2023-04-04,sk,171.16
2023-04-05,sk,170.74
2023-04-06,sk,170.3
2023-04-07,sk,170.2
2023-04-08,sk,170.02
2023-04-09,sk,169.91
2023-04-10,sk,169.94
2023-04-11,sk,169.68
2023-04-12,sk,169.75
2023-04-13,sk,169.84
2023-04-14,sk,169.89
2023-04-15,sk,169.25
2023-04-16,sk,168.95
2023-04-17,sk,168.58
2023-04-18,sk,168.45
2023-04-19,sk,168.07
2023-04-20,sk,167.95
2023-04-21,sk,167.6
2023-04-22,sk,168.19
2023-04-23,sk,168.24
2023-04-24,sk,168.32
2023-04-25,sk,168.22
2023-04-26,sk,168.33
2023-04-27,sk,168.31
2023-04-28,sk,168.36
2023-04-29,sk,168.29
2023-04-30,sk,168.3
2023-05-01,sk,168.32
2023-05-02,sk,168.34
2023-05-03,sk,168.09
2023-05-04,sk,167
2023-05-05,sk,166.91
2023-05-06,sk,166.76
2023-05-07,sk,166.52
2023-05-08,sk,166.27
2023-05-09,sk,166.2
2023-05-10,sk,166.56
2023-05-11,sk,167.86
2023-05-12,sk,167.46
2023-05-13,sk,167.4
2023-05-14,sk,167.63
2023-05-15,sk,167.74
2023-05-16,sk,167.62
2023-05-17,sk,167.41
2023-05-18,sk,167
2023-05-19,sk,167.24
2023-05-20,sk,167.01
2023-05-21,sk,166.72
2023-05-22,sk,166.41
2023-05-23,sk,166.01
2023-05-24,sk,165.44
2023-05-25,sk,165.1
2023-05-26,sk,164.73
2023-05-27,sk,164.71
2023-05-28,sk,164.39
2023-05-29,sk,164.19
2023-05-30,sk,164.33
2023-05-31,sk,164.46
2023-06-01,sk,164.41
2023-06-02,sk,164.43
2023-06-03,sk,164.17
2023-06-04,sk,163.94
2023-06-05,sk,163.91
2023-06-06,sk,163.87
2023-06-07,sk,163.78
2023-06-08,sk,163.71
2023-06-09,sk,163.38
2023-06-10,sk,163.23
2023-06-11,sk,163.33
2023-06-12,sk,163.17
2023-06-13,sk,162.78
2023-06-14,sk,162.44
2023-06-15,sk,162.11
2023-06-16,sk,162.09
2023-06-17,sk,161.97
2023-06-18,sk,161.8
2023-06-19,sk,161.65
2023-06-20,sk,161.57
2023-06-21,sk,161.39
2023-06-22,sk,161.19
2023-06-23,sk,161
2023-06-24,sk,160.88
2023-06-25,sk,160.78
2023-06-26,sk,160.61
2023-06-27,sk,160.37
2023-06-28,sk,160.21
2023-06-29,sk,160.09
2023-06-30,sk,159.98
2023-07-01,sk,159.57
2023-07-02,sk,159.12
2023-07-03,sk,158.73
2023-07-04,sk,158.42
2023-07-05,sk,158.13
2023-07-06,sk,157.66
2023-07-07,sk,157.13
2023-07-08,sk,156.97
2023-07-09,sk,156.8
2023-07-10,sk,156.62
2023-07-11,sk,156.43
2023-07-12,sk,156.18
2023-07-13,sk,156.19
2023-07-14,sk,156.19
2023-07-15,sk,155.94
2023-07-16,sk,155.43
2023-07-17,sk,155.13
2023-07-18,sk,154.93
2023-07-19,sk,154.79
2023-07-20,sk,154.51
2023-07-21,sk,154.45
2023-07-22,sk,153.85
2023-07-23,sk,153.99
2023-07-24,sk,153.82
2023-07-25,sk,153.65
2023-07-26,sk,153.46
2023-07-27,sk,153.19
2023-07-28,sk,152.86
2023-07-29,sk,153.23
2023-07-30,sk,152.95
2023-07-31,sk,152.9
2023-08-01,sk,152.73
2023-08-02,sk,152.82
2023-08-03,sk,152.95
2023-08-04,sk,153.04
2023-08-05,sk,153.14
2023-08-06,sk,153.19
2023-08-07,sk,153.39
2023-08-08,sk,153.05
2023-08-09,sk,152.42
2023-08-10,sk,151.65
2023-08-11,sk,150.94
2023-08-12,sk,150.21
2023-08-13,sk,149.85
2023-08-14,sk,149.07
2023-08-15,sk,148.81
2023-08-16,sk,148.76
2023-08-17,sk,148.97
2023-08-18,sk,148.98
2023-08-19,sk,148.97
2023-08-20,sk,148.7
2023-08-21,sk,148.76
2023-08-22,sk,148.98
2023-08-23,sk,149
2023-08-24,sk,148.97
2023-08-25,sk,148.95
2023-08-26,sk,149.15
2023-08-27,sk,149.31
2023-08-28,sk,149.46
2023-08-29,sk,149.45
2023-08-30,sk,149.55
2023-08-31,sk,149.5
2023-09-01,sk,149.3
2023-09-02,sk,149.12
2023-09-03,sk,149.33
2023-09-04,sk,149.14
2023-09-05,sk,149.02
2023-09-06,sk,148.58
2023-09-07,sk,148.6
2023-09-08,sk,148.92
2023-09-09,sk,149.03
2023-09-10,sk,148.86
2023-09-11,sk,148.96
2023-09-12,sk,148.85
2023-09-13,sk,149.08
2023-09-14,sk,148.92
2023-09-15,sk,148.7
2023-09-16,sk,148.26
2023-09-17,sk,147.92
2023-09-18,sk,147.65
2023-09-19,sk,147.68
2023-09-20,sk,147.63
2023-09-21,sk,147.54
2023-09-22,sk,147.43
2023-09-23,sk,147.71
2023-09-24,sk,147.87
2023-09-25,sk,147.94
2023-09-26,sk,147.78
2023-09-27,sk,147.9
2023-09-28,sk,148.01
2023-09-29,sk,148.02
2023-09-30,sk,147.6
2023-10-01,sk,147.49
2023-10-02,sk,147.27
2023-10-03,sk,147.51
2023-10-04,sk,147.46
2023-10-05,sk,147.59
2023-10-06,sk,147.82
2023-10-07,sk,148.35
2023-10-08,sk,148.58
2023-10-09,sk,148.93
2023-10-10,sk,148.69
2023-10-11,sk,148.39
2023-10-12,sk,148.06
2023-10-13,sk,147.76
2023-10-14,sk,147.4
2023-10-15,sk,147.08
2023-10-16,sk,146.65
2023-10-17,sk,146.53
2023-10-18,sk,146.47
2023-10-19,sk,146.36
2023-10-20,sk,146.11
2023-10-21,sk,145.52
2023-10-22,sk,145.18
2023-10-23,sk,144.94
2023-10-24,sk,144.67
2023-10-25,sk,144.55
2023-10-26,sk,144.43
2023-10-27,sk,144.38
2023-10-28,sk,144.73
2023-10-29,sk,144.97
2023-10-30,sk,145.22
2023-10-31,sk,145.29
2023-11-01,sk,145.09
2023-11-02,sk,144.8
2023-11-03,sk,144.4
2023-11-04,sk,143.97
2023-11-05,sk,143.41
2023-11-06,sk,142.61
2023-11-07,sk,142.09
2023-11-08,sk,141.8
2023-11-09,sk,141.4
2023-11-10,sk,141.15
2023-11-11,sk,140.73
2023-11-12,sk,140.32
2023-11-13,sk,140.32
2023-11-14,sk,140.2
2023-11-15,sk,139.88
2023-11-16,sk,140.01
2023-11-17,sk,140.02
2023-11-18,sk,139.91
2023-11-19,sk,139.91
2023-11-20,sk,139.78
2023-11-21,sk,139.77
2023-11-22,sk,139.81
2023-11-23,sk,139.62
2023-11-24,sk,139.45
2023-11-25,sk,139.55
2023-11-26,sk,139.41
2023-11-27,sk,139.39
2023-11-28,sk,139.24
2023-11-29,sk,138.96
2023-11-30,sk,138.66
2023-12-01,sk,138.37
2023-12-02,sk,137.91
2023-12-03,sk,137.65
2023-12-04,sk,137.39
2023-12-05,sk,137.02
2023-12-06,sk,136.86
2023-12-07,sk,136.75
2023-12-08,sk,136.66
2023-12-09,sk,136.75
2023-12-10,sk,136.78
2023-12-11,sk,136.79
2023-12-12,sk,136.86
2023-12-13,sk,136.77
2023-12-14,sk,136.69
2023-12-15,sk,136.46
2023-12-16,sk,136.23
2023-12-17,sk,135.92
2023-12-18,sk,135.67
2023-12-19,sk,135.47
2023-12-20,sk,135.44
2023-12-21,sk,135.22
2023-12-22,sk,135.16
2023-12-23,sk,134.89
2023-12-24,sk,134.76
2023-12-25,sk,134.72
2023-12-26,sk,134.62
2023-12-27,sk,134.38
2023-12-28,sk,134.29
2023-12-29,sk,134.29
2023-12-30,sk,134.33
2023-12-31,sk,134.4
2024-01-01,sk,134.33
2024-01-02,sk,134.32
2024-01-03,sk,134.53
2024-01-04,sk,134.84
2024-01-05,sk,135.06
2024-01-06,sk,135.57
2024-01-07,sk,135.9
2024-01-08,sk,136.1
2024-01-09,sk,136.41
2024-01-10,sk,136.71
2024-01-11,sk,137
2024-01-12,sk,137.31
2024-01-13,sk,137.28
2024-01-14,sk,137.45
2024-01-15,sk,137.71
2024-01-16,sk,137.8
2024-01-17,sk,137.85
2024-01-18,sk,137.75
2024-01-19,sk,137.66
2024-01-20,sk,137.61
2024-01-21,sk,137.46
2024-01-22,sk,137.23
2024-01-23,sk,137.11
2024-01-24,sk,136.95
2024-01-25,sk,136.85
2024-01-26,sk,136.83
2024-01-27,sk,136.77
2024-01-28,sk,136.66
2024-01-29,sk,136.43
2024-01-30,sk,136.11
2024-01-31,sk,135.81
2024-02-01,sk,135.32
2024-02-02,sk,134.94
2024-02-03,sk,134.94
2024-02-04,sk,134.91
2024-02-05,sk,134.97
2024-02-06,sk,134.88
2024-02-07,sk,134.72
2024-02-08,sk,134.87
2024-02-09,sk,134.76
2024-02-10,sk,134.5
2024-02-11,sk,134.27
2024-02-12,sk,133.99
2024-02-13,sk,133.85
2024-02-14,sk,133.86
2024-02-15,sk,133.9
2024-02-16,sk,134.19
2024-02-17,sk,134.11
2024-02-18,sk,134.36
2024-02-19,sk,134.88
2024-02-20,sk,135.16
2024-02-21,sk,135.21
2024-02-22,sk,135.19
2024-02-23,sk,135.18
2024-02-24,sk,135.39
2024-02-25,sk,135.3
2024-02-26,sk,134.93
2024-02-27,sk,134.82
2024-02-28,sk,134.9
2024-02-29,sk,134.99
2024-03-01,sk,134.85
2024-03-02,sk,134.64
2024-03-03,sk,134.48
2024-03-04,sk,134.37
2024-03-05,sk,134.57
2024-03-06,sk,134.6
2024-03-07,sk,134.28
2024-03-08,sk,134.34
2024-03-09,sk,134.75
2024-03-10,sk,135.06
2024-03-11,sk,135.17
2024-03-12,sk,135.07
2024-03-13,sk,135.08
2024-03-14,sk,135.21
2024-03-15,sk,135.14
2024-03-16,sk,134.76
2024-03-17,sk,134.59
2024-03-18,sk,134.65
2024-03-19,sk,134.65
2024-03-20,sk,134.56
2024-03-21,sk,134.56
2024-03-22,sk,134.53
2024-03-23,sk,134.66
2024-03-24,sk,134.56
2024-03-25,sk,134.39
2024-03-26,sk,134.3
2024-03-27,sk,134.27
2024-03-28,sk,134.48
2024-03-29,sk,134.53
2024-03-30,sk,134.47
2024-03-31,sk,134.61
2024-04-01,sk,134.69
2024-04-02,sk,134.7
2024-04-03,sk,134.89
2024-04-04,sk,134.51
2024-04-05,sk,134.63
2024-04-06,sk,134.99
2024-04-07,sk,135.28
2024-04-08,sk,135.59
2024-04-09,sk,135.89
2024-04-10,sk,136.12
2024-04-11,sk,136.79
2024-04-12,sk,137.04
2024-04-13,sk,137.16
2024-04-14,sk,137.28
2024-04-15,sk,137.45
2024-04-16,sk,137.5
2024-04-17,sk,137.81
2024-04-18,sk,137.96
2024-04-19,sk,138.16
2024-04-20,sk,137.84
2024-04-21,sk,137.82
2024-04-22,sk,137.53
2024-04-23,sk,137.45
2024-04-24,sk,137.05
2024-04-25,sk,136.81
2024-04-26,sk,136.15
2024-04-27,sk,135.89
2024-04-28,sk,135.28
2024-04-29,sk,134.93
2024-04-30,sk,134.57
2024-05-01,sk,133.92
2024-05-02,sk,133.1
2024-05-03,sk,132.73
2024-05-04,sk,132.18
